"","story","math"
"1",0.288485900823279,0.26690232393465
"2",0.394775787577969,0.0199784618002578
"3",0.250257505555355,0.140442309186372
"4",0.287156452570835,0.210796304996366
"5",0.279793423027169,0.277940098950828
"6",0.308021165715043,0.121362701138528
"7",0.201103575386294,0.239876011126532
"8",0.419609202776702,0.236654693802042
"9",0.302496972637055,0.284275941523187
"10",0.143381501730608,0.230103641809964
"11",0.278751132298389,0.114214220771154
"12",0.112707849543726,0.0762836681472417
"13",0.184134095173715,0.260398406645432
"14",0.280554304109138,0.342861529689558
"15",0.199898738878677,0.167549092795875
"16",0.321522022842788,0.301596462006236
"17",0.306050972246265,0.0773899910379623
"18",0.201152420360663,0.129247337948545
"19",0.281196145452684,0.305408564460174
"20",0.38642478760189,0.221632084656668
"21",0.308496270415152,0.142202306177912
"22",0.254443693414767,0.210874380563598
"23",0.129779391723707,0.115433577105409
"24",0.326231446107806,0.252861839370502
"25",0.280949444363874,0.26642449228389
"26",0.203858356946226,0.229660477441276
"27",0.30843008140934,0.249524764605986
"28",0.295705746304424,0.121015094066751
"29",0.315138447626009,0.0829673184065143
"30",0.200969624666581,0.152812321094562
"31",0.233669662285182,0.139807795104424
"32",0.298031934723506,0.217082286061281
"33",0.211819487755195,0.196639944386653
"34",0.127419817014694,0.141104093169779
"35",0.237152519510682,0.225327257721358
"36",0.165428168859052,0.227801736408905
"37",0.373533739569571,0.188804990061613
"38",0.302922632390945,0.176530005247062
"39",0.0862728167532164,0.23842921948869
"40",0.138824342491937,0.197706458229765
"41",0.229177809647852,0.232428390030139
"42",0.192810602917039,0.224282461574666
"43",0.124161654190815,0.328732073151083
"44",0.225722861594897,0.121219060590855
"45",0.346104956271214,0.0676315469381812
"46",0.194757357461763,0.205023193699371
"47",0.281373833423529,0.31998559163355
"48",0.433601593386936,0.212080455163582
"49",0.327872800624889,0.0443233304269713
"50",0.264292177803949,0.137656512309568
"51",0.32894014857263,0.187858160746923
"52",0.289834913431041,0.28011271222036
"53",0.295422146700262,0.198434514659406
"54",0.329979867925332,0.18879613184684
"55",0.358098934643533,0.203968268777243
"56",0.228677215614106,0.286485918439244
"57",0.386940190453829,0.149802297162981
"58",0.327274014249065,0.177806210817737
"59",0.159486542771932,0.34027872816332
"60",0.219880396470145,0.270127094835654
"61",0.327890203248758,0.202252532727398
"62",0.316739415369293,0.0915350812185889
"63",0.289649385663917,0.30509608649492
"64",0.156269604175219,0.291341552962467
"65",0.232151422727368,0.139683843568721
"66",0.124944187792167,0.171275545679524
"67",0.191879307729143,0.261020732313218
"68",0.142384144413095,0.291393599288364
"69",0.14046599564787,0.153595023257623
"70",0.228710859837236,0.296793373928419
"71",0.252914522538993,0.171752523726996
"72",0.181018730541492,0.205324644948453
"73",0.300240079756502,0.208114331680056
"74",0.348753005520721,0.332925502149845
"75",0.262817620790259,6.86092414633259e-15
"76",0.265138198368749,0.205225352644208
"77",0.0829104334223,0.307988327201643
"78",0.25224639610312,0.332531232484164
"79",0.279035223570844,0.199336929658625
"80",0.175021659998228,0.264010826346415
"81",0.395283608329249,0.187513712945809
"82",0.266379282346166,0.210952576316594
"83",0.291311655228843,0.226198381585336
"84",0.421953229448198,0.219737170660435
"85",0.283727994108484,0.164945487781263
"86",0.261903647990954,0.155449224363396
"87",0.296389373399764,0.193081454613652
"88",0.386502605604752,0.0858584674496183
"89",0.254545854278,0.263354601102573
"90",0.147896319858417,0.336598030007972
"91",0.272126448944591,0.384006765753721
"92",0.332206769192468,0.115132614879284
"93",0.294951522508657,0.0954314828842923
"94",0.38172807719713,0.166542757743492
"95",0.148609909030107,0.257523002560489
"96",0.1991256635295,0.134036128060701
"97",0.403765618256406,0.166963641294303
