story1,story2,math1,math2,zyg
0.27754046329430887,1.4930606723915798,-1.320294201514124,-0.6242981075212642,1.0
1.4983053446574879,1.0601230110487392,1.3792272486227055,0.1915382342791915,1.0
2.1750981446593047,1.4503729154147669,-0.39316980435962046,-0.2164630256071954,1.0
2.263770095004617,1.0513318817429402,-0.9920869624430145,-0.3658973347507635,1.0
0.4856774941799735,0.5501280613441634,1.3680154055726896,0.4015864495407297,1.0
-0.05265601406718109,0.1747990994591507,0.35618523581885764,-0.6535405051972585,1.0
-0.4888482449282662,-0.9379444214616898,0.5457652860916693,-0.9822992013136949,1.0
2.163338906049043,0.7044973339254955,-0.8879713931321412,-1.0160958174822357,1.0
0.9301998698556573,-1.8468986865394517,-1.5961159817398045,-1.0860829822133549,1.0
0.19707461336371165,0.9884336096658568,-0.26189732808418714,-0.584934857836468,1.0
-0.11305174651674046,0.08283876388166396,0.549260640453146,-0.5246972691498178,1.0
-1.693238840215574,-0.023288700841894456,-0.2556760961426437,-0.08423045765561814,1.0
0.40860457474704076,-2.520873513742554,-0.5491727390558967,0.37896212338405133,1.0
0.5855201084893138,-0.5686974026428647,-2.135050756075846,-0.7412838247654245,1.0
-0.23237902168768515,-0.05964544856082294,-0.6346016830230466,-1.63120184249849,1.0
0.5315854024566594,-0.4169192602022227,0.9704242987447546,0.9947593917896137,1.0
-0.25880581731447105,-0.6545210652351967,0.6933457227161618,-0.26140603920707434,1.0
-1.340422729801834,-0.4249350818189407,0.4751221581852104,-0.8282903106849785,1.0
-1.0128960689485276,0.7130186235434071,0.6472693196086,-1.91468875830842,1.0
-0.30910153804848634,0.3762787890084823,-0.062464803182240486,1.3696033403430956,1.0
-0.6554068632178929,0.41744096633465294,-0.47688978619316064,-0.24419279229316176,1.0
-0.31234918430866554,0.41201906366174046,0.9636271106779002,-0.2336095243849299,1.0
-0.031209224065409234,-0.05734759211122824,-0.8108287865942544,-0.4540515520358238,1.0
0.6065251349048943,0.4541388514997031,-0.3369021325155106,-0.3340049758484818,1.0
-0.06250915358700872,0.9340595425908678,-0.33521230427761717,0.7399563374208228,1.0
1.3261360300489042,-0.015997062457454532,-0.6488435437034592,-0.03984212803081378,1.0
-3.806332755000544,-1.1825954454973626,0.9679089079572348,-0.6341875479092454,1.0
-0.14849800471095653,1.3478036786605554,-1.0183806597393394,-0.7322708831178276,1.0
-1.6866494811188566,-0.19510516809717962,0.12311767228219184,0.05967581450671963,1.0
0.18364711395319636,-3.601467602440752,-0.0891806519861618,2.8678779676149695,1.0
-0.40574669052917883,-1.9727955919374511,-1.5908522173699207,0.7052084127740275,1.0
-1.1867569424154147,0.8254051550133378,-0.804098023937418,-1.169545795538739,1.0
1.85905466286343,0.3441250383280858,-0.32234316912153876,-1.183139413587455,1.0
-0.6365089233251401,0.8514123184094883,0.8231181705987924,-0.386412721902369,1.0
0.6755652962914053,1.9653164421893994,-1.1600182991071766,-0.6264217660992055,1.0
1.0300149173005204,0.9701642271700943,-0.7828058916177109,0.3940224361574584,1.0
1.4716140356537883,0.4298413600055821,0.359016490356036,0.5525797658497329,1.0
-0.27988093513042406,-0.7036726961175397,-1.507008173295816,0.7308618599808405,1.0
-0.4300322768580297,-0.25598983821854737,1.0698585855689264,1.156600271919524,1.0
-0.11100267834394671,-0.8516704971078471,1.2961525530381326,-0.16777542582919958,1.0
0.18333306406411568,-0.3766556772207483,2.1355845999194387,1.5563988906048658,1.0
-0.9644280169389634,-0.2655062053896437,0.9283816604723419,0.16785451101305868,1.0
-1.044960238954624,0.17908961672029028,-1.6923824995158336,-0.18044768125914507,1.0
0.3234489104016793,-0.006727495054798716,0.9909139477203681,2.9153446433647336,1.0
0.7855284622750623,-0.9206670162298873,-2.2782999222979283,-1.9058564261381572,1.0
-0.43475398969342355,-0.8285793764137159,0.39119695324722603,-0.5843494253742486,1.0
-0.2397689353443013,1.0256797936815472,0.8848387863291335,-0.022642387336987226,1.0
1.6491496255843276,0.9869007221785581,0.6785264994162961,-0.5744752350497647,1.0
-0.19322098927751527,-0.5988220235260802,-0.20886748796445906,0.9398905071577817,1.0
0.24704257819608538,-0.1017062885148657,0.6159773616409338,0.28303312860532387,1.0
0.012684134275422193,-0.3962047742001241,-1.4144431551178474,-1.7451969210468874,1.0
-1.1025332064049702,0.4606342612371972,0.09589695171057876,0.006538312456244882,1.0
0.5327912295082744,0.6775290288851297,1.097757618979011,0.7015860312952186,1.0
-0.3884635255185339,-0.8629769538630307,-1.5388158514020118,0.7186507037707822,1.0
0.3851127754611902,-0.8146547661287351,0.4801701590416803,-1.0782289150459679,1.0
1.1836658369187605,-0.4119810907148317,-1.822548022195367,0.1340526905639451,1.0
0.6153405711075461,-0.13839743218259326,-0.5184955138505538,0.6722692955986922,1.0
-1.1389773038485582,-0.40554033843875187,-0.6167002452836233,0.2596691653458432,1.0
2.007019740201944,-1.0924151574790326,0.527204324924963,1.5258942664089241,1.0
-0.5116268652674014,0.3545080108785905,-0.9798674158437917,1.0882123011620806,1.0
0.5675515507125977,1.846231671413271,-0.8213222968604609,-0.7134930846358394,1.0
0.7100521336037758,0.5139712147736136,-0.9497511977406999,-0.6444874127057172,1.0
-0.20784929007499867,-0.691397164512422,0.24218752608260974,0.7616013630942711,1.0
0.4831637750506886,0.7772808283585861,1.044996953855135,-0.6189222229361313,1.0
0.8620129801631612,-0.15467152729294784,2.1607880750637833,0.6440367887750507,1.0
-0.028802316232413572,-0.3683506492529037,-0.9932451887707352,-0.6003620346390937,1.0
-0.1343010092396609,0.8456536764441622,-1.229663481216226,1.4929889612502083,1.0
0.8726648664090431,0.370554677369646,-0.10611217059693692,0.32333634021870483,1.0
-0.8687019497748131,0.8579642680111109,0.13686346813268546,-0.18751547210293484,1.0
-0.9606299934433243,-0.3578782272426864,-0.10752421021728638,-0.4003312067780748,1.0
0.48470814185026906,0.3502683719076793,-0.0499922608862204,-0.09491447977688064,1.0
0.3147231471235647,1.1217635298313018,0.20252244993097754,-0.5515210804600864,1.0
-1.204220949049626,-1.3403018920891412,0.4096762954311393,0.9693255217183543,1.0
0.45796634097363187,1.3476073841337282,1.0863155142059384,0.5425355495203736,1.0
0.7748091914782682,1.904227783039084,-0.27587910179575886,-1.0610226582088669,1.0
0.2390630473981949,1.071957032893952,-0.3609364816327017,-0.2278190710944132,1.0
-1.6235633081691014,-0.9929922645679303,-0.14715931799096868,1.0331777956094983,1.0
-0.10889144484508166,-0.3415067127914017,-1.0483851100613508,-0.3100540271162939,1.0
-0.5965318026465174,-0.3544126723311324,0.2996233450053241,-0.37818112963330325,1.0
0.9367198621041406,1.7033323271994758,1.016783273105208,-1.6918974582465889,1.0
-1.1763917808003617,-0.5810016208704185,-1.0220233341773985,-0.475115271860784,1.0
-0.8456210619470134,-1.9660400644614853,-0.6885243945816818,2.874645590489339,1.0
1.3205723768766466,0.6634344202485433,-0.0826245965489603,-0.376230625831737,1.0
-0.3323635537286951,0.30673788203583263,0.5256673460893694,2.285449927584003,1.0
0.11235459476819522,-0.8022540304218807,-0.43968288264150857,0.25776007703593423,1.0
0.6782894293038921,0.4868176326565952,0.3825889368459139,0.15174400007998426,1.0
-0.874427583834551,-0.15652449621064912,0.5713662933173451,-1.4662782006605903,1.0
0.022068325544236496,1.0395410110864003,0.456052993431521,-1.0890016014171566,1.0
1.2197656534679506,0.5327031982919472,1.2656895371904244,-0.4991104555774648,1.0
0.7616219637455024,-0.2261399094995485,-0.5215454911851939,-1.2092794561580547,1.0
-1.4884486355904467,0.16852056623044684,1.1052037917782827,-0.05999988316275439,1.0
-0.15208552594338717,0.22982772048894123,0.34879378608445605,-1.9626556451282877,1.0
-0.19696244791180015,1.0466236845494123,-0.3540315395908945,-2.301816481954043,1.0
0.9558802304428368,0.3968285074038337,0.4669336667690465,0.06495957294077694,1.0
0.6787594484868767,1.3895813945754285,-0.13581026114086892,-0.8688147533568534,1.0
-2.379119621194912,-1.3380349848331567,2.090500552345325,0.4227451558706063,1.0
-0.18933614417565653,0.4792757697748808,-0.37296441536253033,-1.0894822969212705,1.0
0.43244549341847915,-1.4119299064305983,1.6870507778839101,1.167325056017939,1.0
-0.4195420508155473,0.09794028954387843,-0.2614164146226514,-0.7009620209867605,1.0
0.9762546526807805,-1.7225077189228524,-0.8416828876117474,1.6868436506497513,1.0
